# A2, narrated in the past — the level the pack had vocabulary for and no contexts.
# Columns: id	spanish	english	level	topics	note	register	address	regions	passage	speaker	skills
# Leave the id off a new row — omit the column entirely, do not leave it empty:
# a leading tab shifts every field one place. The build assigns one and writes it back.
#
# Why this file exists, measured. A2 shipped 210 sentences against A1's 1,215, and
# the **median A2 word appeared in exactly one sentence**: 160 of 179 A2 lexemes
# were short of even four encounters. That is not a level, it is a vocabulary list
# with examples attached. Meanwhile 81% of the whole pack was present indicative
# and the past tenses — which *are* A2's own grammar — had 45 sentences between
# them.
#
# Those are one problem, not two, and the starved words say so: `contar`,
# `recordar`, `olvidar`, `decidir`, `nacer`, `comenzar`, `durar`, `descubrir` are
# narration verbs. They were short of contexts because the pack had almost no
# narration to put them in.
#
# So every passage here is a past-tense account built from A2 words the pack
# already had, chosen from the coverage report rather than from whatever came to
# mind. Per §3.1 of the expansion brief that is the shape with the measured
# return: the passage pass bought ~165 encounters for 77 rows where the
# new-vocabulary pass bought ~20 for 72. **No new lexeme is introduced by this
# file** — where a word would have been new, the sentence was rewritten instead.
#
# One deliberate omission: `ser` and `ir` share a preterite (`fue`, `fui`,
# `fuimos`), which the tokeniser declines to disambiguate and a test pins as
# unlinked. Rather than add eight more unlinked tokens, these passages reach for
# `estar` where the sense allows — `Ayer estuve en el mercado` rather than
# `Ayer fui al mercado`. Not a workaround for a bug; the two say slightly
# different things and the one that links is also the one that is easier to read.

# ── El piso nuevo (home, in the preterite) ────────────────────────────────────
001426	El año pasado cambié de piso.	Last year I moved flat.	a2	home	Opens the account, so the whole passage reads as the past.	neutral			piso-nuevo
001673	Yo no comencé el primer día y tampoco el segundo.	I did not start on the first day, nor on the second.	a2	school,time		neutral			proyecto-clase
001674	Un alumno lo hizo todo perfectamente en una tarde.	One student did it all perfectly in one afternoon.	a2	school		neutral			proyecto-clase
001675	La profesora dijo que el sueldo de un profesor es pequeño.	The teacher said a teacher's salary is small.	a2	school,work		neutral			proyecto-clase
002595	La última semana trabajamos todas las tardes.	The last week we worked every afternoon.	a2	school					proyecto-clase		
002596	Yo escribí mi parte en dos días.	I wrote my part in two days.	a2	school					proyecto-clase		
002597	Un alumno pintó la primera página.	One student painted the first page.	a2	school					proyecto-clase		
002598	Lo leímos delante de la clase el viernes.	We read it out in front of the class on Friday.	a2	school					proyecto-clase		
002599	Nadie se puso nervioso, tampoco yo.	Nobody got nervous, me included.	a2	school,feelings					proyecto-clase		
002600	Aprendí más en esas dos semanas que en un mes.	I learned more in those two weeks than in a month.	a2	school					proyecto-clase		
001676	Pero el proyecto le gustó mucho a todo el mundo.	But everyone liked the project a lot.	a2	school,feelings		neutral			proyecto-clase
001677	El sábado vendí verduras en el mercado con mi tío.	On Saturday I sold vegetables at the market with my uncle.	a2	shopping,food-drink		neutral			mercado-sabado
001678	Llevamos uvas, ajos y dos cajas de fresas.	We took grapes, garlic and two boxes of strawberries.	a2	shopping,food-drink		neutral			mercado-sabado
001679	Una camarera del bar compró casi todo.	A waitress from the bar bought almost everything.	a2	shopping,restaurant		neutral			mercado-sabado
001680	Nos pagó con plata, no con tarjeta.	She paid us in cash, not by card.	a2	shopping,numbers		neutral		es-419	mercado-sabado
001681	A las dos la mesa estaba vacía.	By two the table was empty.	a2	shopping,clock		neutral			mercado-sabado
001682	Mi tío dijo que fue un día estupendo.	My uncle said it was a great day.	a2	shopping,feelings		neutral			mercado-sabado
002601	Llegamos a las siete para tener buen sitio.	We arrived at seven to get a good spot.	a2	shopping,clock					mercado-sabado		
002602	Mi tío habló con todos los vecinos del mercado.	My uncle talked to all the neighbouring stalls.	a2	shopping,social					mercado-sabado		
002603	Una señora me enseñó a preparar las cajas.	A woman showed me how to set out the boxes.	a2	shopping					mercado-sabado		
002604	A las once ya no quedaban fresas.	By eleven there were no strawberries left.	a2	shopping,food-drink					mercado-sabado		
002605	Tenía hambre y comí pan con queso.	I was hungry and ate bread and cheese.	a2	food-drink					mercado-sabado		
002606	Guardamos el dinero en una caja pequeña.	We kept the money in a small box.	a2	money,objects					mercado-sabado		
001683	Compré una revista y un café antes de volver.	I bought a magazine and a coffee before going back.	a2	shopping,communication		neutral			mercado-sabado
001684	El domingo mi hermano tenía un partido importante.	On Sunday my brother had an important match.	a2	sport,family		neutral			partido-ropa
001685	Buscó los calcetines limpios en el armario.	He looked for the clean socks in the wardrobe.	a2	sport,clothes		neutral			partido-ropa
001686	No encontró el cinturón y salió sin él.	He could not find the belt and left without it.	a2	sport,clothes		neutral			partido-ropa
001687	Yo conduje hasta el campo, muy despacio.	I drove to the pitch, very slowly.	a2	sport,travel		neutral			partido-ropa
001688	El partido duró casi dos horas.	The match lasted almost two hours.	a2	sport,clock		neutral			partido-ropa
001689	Después contamos el partido a mi madre como un cuento.	Afterwards we told my mother about the match like a story.	a2	sport,family		neutral			partido-ropa
002607	Mi hermano se puso una camiseta azul del equipo.	My brother put on a blue team T-shirt.	a2	clothes,sport					partido-ropa		
002608	Los zapatos estaban debajo de la cama.	His shoes were under the bed.	a2	clothes,home					partido-ropa		
002609	Salimos de casa quince minutos tarde.	We left home fifteen minutes late.	a2	clock					partido-ropa		
002610	En el campo hacía viento y bastante frío.	At the pitch it was windy and quite cold.	a2	sport,weather					partido-ropa		
002611	Su equipo perdió, pero él jugó muy bien.	His team lost, but he played very well.	a2	sport					partido-ropa		
002612	Volvimos a casa con la ropa llena de suelo.	We came home with our clothes covered in mud.	a2	clothes,sport					partido-ropa		
001690	Ella escuchó todo y no dijo nada de la ropa.	She listened to it all and said nothing about the clothes.	a2	sport,family		neutral			partido-ropa

# == Batch six: the last of the A2 target, hundreds included ====================
001691	El año pasado hicimos las cuentas del viaje.	Last year we worked out the cost of the trip.	a2	numbers,travel		neutral			costo-viaje
001692	Los billetes de tren costaron doscientos euros.	The train tickets cost two hundred euros.	a2	numbers,travel		neutral			costo-viaje
001693	El hotel de la frontera pedía trescientos por tres noches.	The hotel at the border was asking three hundred for three nights.	a2	numbers,travel		neutral			costo-viaje
001694	Otro hotel más cerca del centro costaba cuatrocientos.	Another hotel nearer the centre cost four hundred.	a2	numbers,travel		neutral			costo-viaje
001695	La comida de la semana fueron quinientos euros.	The week's food came to five hundred euros.	a2	numbers,food-drink		neutral			costo-viaje
001696	Un coche pequeño para dos días costaba seiscientos.	A small car for two days cost six hundred.	a2	numbers,travel		neutral			costo-viaje
001697	Uno más grande costaba setecientos o ochocientos.	A bigger one cost seven or eight hundred.	a2	numbers,travel		neutral			costo-viaje
001698	Todo el viaje no llegó a novecientos euros.	The whole trip did not reach nine hundred euros.	a2	numbers,travel		neutral			costo-viaje
001699	Todo dependía del hotel, y el de la frontera era el mejor.	Everything depended on the hotel, and the one at the border was the best.	a2	numbers,travel		neutral			costo-viaje
001700	Tengo dos primos y no son nada parecidos.	I have two cousins and they are not at all alike.	a2	people,family		neutral			dos-primos
001701	El mayor es gordo y muy tranquilo.	The older one is fat and very calm.	a2	people,family		neutral			dos-primos
001702	El pequeño es delgado y habla mucho.	The younger one is thin and talks a lot.	a2	people,family		neutral			dos-primos
001703	De niños llevaban una ropa bastante fea.	As children they wore rather ugly clothes.	a2	people,clothes		neutral			dos-primos
001704	La familia era pobre, pero siempre había comida.	The family was poor, but there was always food.	a2	people,family		neutral			dos-primos
001705	Los dos son buena gente, de una manera muy humana.	They are both good people, in a very human way.	a2	people,feelings		neutral			dos-primos
001706	Ahora viven juntos en la misma ciudad.	Now they live together in the same city.	a2	people,city		neutral			dos-primos
002613	El mayor trabaja en un banco desde joven.	The elder one has worked in a bank since he was young.	a2	family,work					dos-primos		
002614	El pequeño estudia y toca la guitarra.	The younger one studies and plays the guitar.	a2	family,music					dos-primos		
002615	Los dos vienen a casa por mi cumpleaños.	They both come to the house for my birthday.	a2	family,social					dos-primos		
002616	Siempre traen algo de comer o de beber.	They always bring something to eat or drink.	a2	family,food-drink					dos-primos		
002617	De niños jugábamos juntos en el jardín.	As children we played together in the garden.	a2	family,home					dos-primos		
002618	Quiero mucho a los dos.	I love them both a great deal.	a2	family,feelings					dos-primos		
001707	Alguien de la familia los ve cada semana.	Someone in the family sees them every week.	a2	people,family		neutral			dos-primos
001708	En agosto pasamos tres días en el campo.	In August we spent three days in the country.	a2	nature,travel		neutral			segundo-campo
001709	Había una vaca muy vieja al lado de la casa.	There was a very old cow next to the house.	a2	nature,animals		neutral			segundo-campo
001710	Otra vaca acababa de tener un hijo recién nacido.	Another cow had just had a newborn calf.	a2	nature,animals		neutral			segundo-campo
001711	Vi un poco de sangre en el suelo.	I saw a little blood on the ground.	a2	nature,health		neutral			segundo-campo
001712	El hombre del campo me explicó que era normal.	The man from the country explained to me that it was normal.	a2	nature,people		neutral			segundo-campo
001713	En un segundo el animal se levantó solo.	In a second the animal got up on its own.	a2	nature,animals		neutral			segundo-campo
001714	Nunca vi nada parecido, ni en la televisión.	I never saw anything like it, not even on television.	a2	nature,feelings		neutral			segundo-campo
002619	La madre lo limpió con la boca enseguida.	The mother cleaned it with her mouth straight away.	a2	animals,body					segundo-campo		
002620	El animal pequeño buscó leche a los pocos minutos.	The little animal looked for milk within minutes.	a2	animals,food-drink					segundo-campo		
002621	Mis hijos no dijeron nada durante un rato largo.	My children said nothing for a long while.	a2	family					segundo-campo		
002622	El hombre nos ofreció un vaso de leche fresca.	The man offered us a glass of fresh milk.	a2	food-drink,nature					segundo-campo		
002623	Por la tarde vimos también dos caballos.	In the afternoon we also saw two horses.	a2	animals,nature					segundo-campo		
002624	Sacamos una foto delante de la casa.	We took a photo in front of the house.	a2	nature,family					segundo-campo		
001715	Volvimos juntos a casa muy contentos.	We came home together very happy.	a2	nature,feelings		neutral			segundo-campo

# == Batch seven: the last nine, and plural you a learner can actually meet ====
001716	El sábado llamé a mis primos para el partido.	On Saturday I called my cousins about the match.	a2	social,family		neutral			venis-vosotros
001717	Pregunté si veníais vosotros dos juntos.	I asked whether the two of you were coming together.	a2	social,family		neutral			venis-vosotros
001718	Vosotros nunca llegáis a la hora, dije.	You never arrive on time, I said.	a2	social,clock		neutral			venis-vosotros
001719	Ellos dijeron que no era verdad ni un poco.	They said that was not true, not one bit.	a2	social,feelings		neutral			venis-vosotros
001720	Alguien tenía que llevar la comida y las sillas.	Someone had to bring the food and the chairs.	a2	social,food-drink		neutral			venis-vosotros
001721	Después vinieron los dos juntos, muy contentos.	Afterwards they both came together, very happy.	a2	social,feelings		neutral			venis-vosotros
002625	Trajeron pan, queso y dos botellas de agua.	They brought bread, cheese and two bottles of water.	a2	food-drink,social					venis-vosotros		
002626	Pusimos las sillas alrededor de la mesa.	We put the chairs around the table.	a2	home,social					venis-vosotros		
002627	Vosotros nunca traéis postre, dije yo.	You never bring dessert, I said.	a2	food-drink,social					venis-vosotros		
002628	Ellos se rieron y sacaron un pastel.	They laughed and pulled out a cake.	a2	social,food-drink					venis-vosotros		
002629	Comimos antes de empezar el partido.	We ate before the match started.	a2	food-drink,sport					venis-vosotros		
002630	Fue una tarde muy buena para todos.	It was a very good afternoon for everyone.	a2	social					venis-vosotros		
001722	Vosotros sois los mejores, dijo mi primo pequeño.	You are the best, said my younger cousin.	a2	social,family		neutral			venis-vosotros
001723	En la reunión de ayer nadie dijo nada un segundo.	In yesterday's meeting nobody said anything for a second.	a2	people,work		neutral			segundo-sin-hablar
001724	Alguien había dicho algo bastante feo.	Someone had said something rather ugly.	a2	people,feelings		neutral			segundo-sin-hablar
001725	El jefe es un hombre gordo y muy tranquilo.	The boss is a fat man and very calm.	a2	people,work		neutral			segundo-sin-hablar
001726	Su hermano, más delgado, trabaja en la misma empresa.	His brother, thinner, works at the same company.	a2	people,work		neutral			segundo-sin-hablar
001727	Los dos son parecidos en la manera de hablar.	The two are similar in the way they talk.	a2	people		neutral			segundo-sin-hablar
001728	Nadie dijo nada más, ni el jefe ni su hermano.	Nobody said anything else, neither the boss nor his brother.	a2	people,work		neutral			segundo-sin-hablar
001729	Un empleado recién llegado empezó a hablar de otra cosa.	A newly arrived employee started talking about something else.	a2	people,work		neutral			segundo-sin-hablar
002631	Nadie miró a nadie durante ese momento.	Nobody looked at anybody during that moment.	a2	work					segundo-sin-hablar		
002632	Yo miraba la pantalla del ordenador.	I was looking at the computer screen.	a2	work,technology					segundo-sin-hablar		
002633	El silencio duró menos de lo que parecía.	The silence lasted less time than it seemed.	a2	work					segundo-sin-hablar		
002634	Un empleado abrió la ventana de la sala.	An employee opened the window in the room.	a2	work					segundo-sin-hablar		
002635	Entró aire frío y todos estábamos mejor.	Cold air came in and we all felt better.	a2	work,body					segundo-sin-hablar		
002636	Al terminar la reunión nadie habló de eso.	When the meeting ended nobody mentioned it.	a2	work					segundo-sin-hablar		
001730	Después de un segundo, todos volvimos al proyecto.	After a second, we all went back to the project.	a2	people,work		neutral			segundo-sin-hablar
